OBJECTID_12_13_14,GRID_ID,TC_ID,OBJECTID,TC_ID_1,Total_A,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Perv_A,Imperv_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Perv_P,Imperv_P,OBJECTID_1,TC_E_A,TC_Pv_A,TC_Land_A,TC_Pi_A,TC_P_A,TC_E_P,TC_Pv_P,TC_P_P,TC_Pi_P,TC_Land_A_1,Gain,Loss,No_Change,TreeCanopy_2016_Area,TreeCanopy_2021_Area,Change_Area,Change_PercentChange,TreeCanopy_2016_Percent,TreeCanopy_2021_Percent,Change_Percent_AbsDiff,TC_E_A_1,TC_Pv_A_1,TC_Pi_A_1,TC_P_A_1,TC_E_P_1,TC_Pv_P_1,TC_P_P_1,TC_Pi_P_1,TC_ID_12,OBJECTID_12,TC_ID_12_13,OBJECTID_12_13,TC_ID_12_13_14,TC_Land_A_12,Shape__Area,Shape__Length
94,AC-45,94,94,,2178134,525233,867545,0,0,347665,300151,137540,1392778,785356,24.1138974920735,39.8297349933475,0,0,15.9615983222336,13.7801898322142,6.3145793601312,63.943632485421,36.056367514579,,525233,867545,2178134,137540,1005085,24.1138974920735,39.8297349933475,46.1443143534787,6.3145793601312,,55074,79796,470159,549955,525233,-24722,-4.4952768862907,25.2489057147081,24.1138974920735,-1.1350082226346,,,,,,,,,,,,,,,2178001.95587158,5493.56718101286
95,Z-12,95,95,,2178133,595490,733646,0,0,500442,281251,67304,1329136,848997,27.3394691692381,33.6823325297399,0,0,22.9757319686172,12.912480551004,3.08998578140086,61.021801698978,38.978198301022,,595490,733646,2178133,67304,800950,27.3394691692381,33.6823325297399,36.7723183111408,3.08998578140086,,86961,84818,508529,593347,595490,2143,0.361171456163088,27.2410821561401,27.3394691692381,0.0983870130980016,,,,,,,,,,,,,,,2178001.43560791,5493.56652482371
96,AF-52,96,96,,2178134,812259,735565,0,0,222721,317932,89657,1547824,630310,37.2915073177316,33.7704200017079,0,0,10.2253121249657,14.5965307919531,4.11622976364172,71.0619273194395,28.9380726805605,,812259,735565,2178134,89657,825222,37.2915073177316,33.7704200017079,37.8866497653496,4.11622976364172,,59732,129567,752527,882094,812259,-69835,-7.91695669622512,40.4976920611863,37.2915073177316,-3.2061847434547,,,,,,,,,,,,,,,2178001.88612366,5493.56709306465
97,AI-20,97,97,,2178133,144225,65285,951,1898957,47032,8303,13380,2109418,68715,6.62149648345624,2.99729171726428,0.0436612456631436,87.1827845223409,2.15928044797999,0.381198026015859,0.61428755727956,96.8452339687246,3.15476603127541,,144225,65285,279176,14331,79616,51.6609593947904,23.3848898186091,28.5182107344471,5.13332091583804,,9592,13412,134633,148045,144225,-3820,-2.58029653146003,53.0292718571797,51.6609593947904,-1.3683124623893,,,,,,,,,,,,,,,2178001.95584106,5493.56718099351
99,W-11,99,99,,2178135,572000,682424,0,0,559323,262443,101945,1254424,923711,26.2609985147844,31.3306567315616,0,0,25.6789868396587,12.0489776804468,4.68038023354843,57.5916552463461,42.4083447536539,,572000,682424,2178135,101945,784369,26.2609985147844,31.3306567315616,36.0110369651101,4.68038023354843,,84215,90862,487785,578647,572000,-6647,-1.14871415560782,26.5661678454274,26.2609985147844,-0.305169330643,,,,,,,,,,,,,,,2178001.69564819,5493.56685290221
100,X-14,100,100,,2178134,93130,63747,0,2006168,2036,12420,633,2163045,15089,4.27567817223366,2.92667944212799,0,92.1048934546727,0.0934745061598598,0.570212851918202,0.0290615728876185,99.3072510690343,0.69274893096568,,93130,63747,171966,633,64380,54.1560541037182,37.0695370015003,37.4376330204808,0.368096018980496,,8887,4986,84243,89229,93130,3901,4.37189702899282,51.8875824290848,54.1560541037182,2.2684716746334,,,,,,,,,,,,,,,2178002.14633179,5493.56742116421
101,P-18,101,101,,2178135,88417,95867,0,175948,600337,381258,836308,360232,1817903,4.05929843650646,4.40133416891056,0,8.07791987181694,27.5619738905072,17.5038737268351,38.3955999054237,16.538552477234,83.461447522766,,88417,95867,2002187,836308,932175,4.41602108094798,4.78811419712544,46.5578390030502,41.7697248059247,,13198,3916,75219,79135,88417,9282,11.7293233082707,3.95242801996017,4.41602108094798,0.46359306098781,,,,,,,,,,,,,,,2178002.40646362,5493.56774925514
103,M-52,103,103,,2178133,865878,683827,0,0,317085,168410,142933,1549705,628428,39.7532198447019,31.395098462766,0,0,14.5576509790724,7.73185108531022,6.56217962814943,71.1483183074679,28.8516816925321,,865878,683827,2178133,142933,826760,39.7532198447019,31.395098462766,37.9572780909155,6.56217962814943,,77199,105169,788679,893848,865878,-27970,-3.12916737521368,41.0373471225127,39.7532198447019,-1.2841272778108,,,,,,,,,,,,,,,2178001.88613892,5493.56709308713
104,U-21,104,104,,2178135,243175,158498,0,501012,532124,348254,395072,902685,1275450,11.1643676815257,7.27677577376976,0,23.0018800487573,24.4302579959461,15.9886324768667,18.1380860231345,41.4430235040528,58.5569764959472,,243175,158498,1677123,395072,553570,14.4995328309253,9.45058889538811,33.007119930977,23.5565310355889,,30943,29377,212232,241609,243175,1566,0.648154663112715,14.4061586419124,14.4995328309253,0.0933741890129003,,,,,,,,,,,,,,,2178002.14624023,5493.56742113789
105,X-16,105,105,,2177218,698109,687667,0,6833,439386,314941,30282,1392609,784609,32.0642673356549,31.5846644663052,0,0.313840873996081,20.181075115124,14.4652947017708,1.39085750714903,63.9627726759562,36.0372273240438,,698109,687667,2170385,30282,717949,32.1652149273055,31.6841021293457,33.0793384583841,1.3952363290384,,94909,92848,603200,696048,698109,2061,0.296100268946969,32.0702548165418,32.1652149273055,0.0949601107637008,,,,,,,,,,,,,,,2178002.14624023,5493.56742119606
108,AA-8,108,108,,2178135,846454,681444,0,0,374359,185052,90826,1527898,650237,38.8614112532052,31.2856641117286,0,0,17.1871348653779,8.49589212789841,4.16989764178988,70.1470753649338,29.8529246350662,,846454,681444,2178135,90826,772270,38.8614112532052,31.2856641117286,35.4555617535185,4.16989764178988,,79758,113798,766696,880494,846454,-34040,-3.86601157986312,40.4242161298542,38.8614112532052,-1.562804876649,,,,,,,,,,,,,,,2178002.40640259,5493.56774921435
110,M-22,110,110,,2178134,608307,728177,0,0,427929,302676,111045,1336484,841650,27.9278960798555,33.4312305854461,0,0,19.6465874000406,13.8961147477612,5.09817118689667,61.3591266653016,38.6408733346984,,608307,728177,2178134,111045,839222,27.9278960798555,33.4312305854461,38.5294017723427,5.09817118689667,,96080,62924,512227,575151,608307,33156,5.7647469968756,26.4056756838652,27.9278960798555,1.5222203959903,,,,,,,,,,,,,,,2178001.43551636,5493.56652479496
112,AH-6,112,112,,2178132,774662,534180,0,441926,299551,98341,29472,1750768,427364,35.5654294597389,24.5246844543857,0,20.2892203043709,13.7526559455533,4.51492379708851,1.35308603886266,80.3793342184955,19.6206657815045,,774662,534180,1736206,29472,563652,44.6180925535334,30.767086394126,32.4645808158709,1.69749442174489,,70852,94510,703810,798320,774662,-23658,-2.96347329391723,45.980718877829,44.6180925535334,-1.3626263242956,,,,,,,,,,,,,,,2178001.43554688,5493.56652479813
114,O-26,114,114,,2178135,0,4199,0,1899882,65247,0,208807,1904081,274054,0,0.192779602733531,0,87.2251719934715,2.99554435331143,0,9.58650405048356,87.417951596205,12.582048403795,,0,4199,278253,208807,213006,0,1.50905830305513,76.5511962135179,75.0421379104628,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2178001.43554688,5493.56652480581
117,X-3,117,117,,2178132,695265,773663,0,0,382485,199766,126953,1468928,709204,31.920241748434,35.5195644708402,0,0,17.5602305094457,9.17143680915573,5.82852646212443,67.4398062192741,32.5601937807259,,695265,773663,2178132,126953,900616,31.920241748434,35.5195644708402,41.3480909329646,5.82852646212443,,71218,70839,624047,694886,695265,379,0.0545413204468071,31.9028415174103,31.920241748434,0.0174002310237,,,,,,,,,,,,,,,2178002.14627075,5493.5674211581
118,T-37,118,118,,2177219,0,81300,0,0,259965,197581,1638373,81300,2095919,0,3.73412137226434,0,0,11.9402320115707,9.07492539795032,75.2507212182146,3.73412137226434,96.2658786277357,,0,81300,2177219,1638373,1719673,0,3.73412137226434,78.9848425904789,75.2507212182146,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2178002.40641785,5493.5677492202
119,AA-2,119,119,,2177217,741375,1358403,2913,18193,7378,4,48951,2120884,56333,34.0514978525338,62.3917138254937,0.133794656205606,0.835608026209606,0.338872974076539,0.000183720777487958,2.24832894470326,97.4126143604427,2.58738563955729,,741375,1358403,2159024,51864,1410267,34.3384325510045,62.9174571473036,65.3196536953735,2.40219654806987,,49396,14619,691979,706598,741375,34777,4.92175183060241,32.7276584234358,34.3384325510045,1.6107741275687,,,,,,,,,,,,,,,2178001.95584106,5493.56718095691
120,Y-10,120,120,,2178135,603071,716663,7903,0,237830,461551,151117,1327637,850498,27.6874941176741,32.902597864687,0.36283334136773,0,10.9189742600895,21.1901925270931,6.9379078890886,60.9529253237288,39.0470746762712,,603071,716663,2178135,159020,875683,27.6874941176741,32.902597864687,40.2033390951433,7.30074123045633,,65377,56012,537694,593706,603071,9365,1.57738005005845,27.2575391332493,27.6874941176741,0.4299549844248,,,,,,,,,,,,,,,2178002.40640259,5493.5677492384
121,L-47,121,121,,2178133,587738,138416,50880,1294648,74434,16011,16006,2071682,106451,26.9835680373972,6.35480018896918,2.33594550929626,59.4384273136673,3.41733034667764,0.735079079193052,0.73484952479945,95.1127410493299,4.88725895067014,,587738,138416,883485,66886,205302,66.5249551492102,15.6670458468452,23.237745971918,7.57070012507286,,22490,30138,565248,595386,587738,-7648,-1.28454481630404,67.3906178373147,66.5249551492102,-0.865662688104493,,,,,,,,,,,,,,,2178001.95587158,5493.56718100742
123,AI-50,123,123,,2178134,270636,572648,0,0,483392,196501,654957,843284,1334850,12.4251308688997,26.2907608071863,0,0,22.1929412974592,9.02152943758281,30.0696375888719,38.715891676086,61.284108323914,,270636,572648,2178134,654957,1227605,12.4251308688997,26.2907608071863,56.3603983960583,30.0696375888719,,39234,37461,231402,268863,270636,1773,0.659443657178563,12.3437309182998,12.4251308688997,0.0813999505999004,,,,,,,,,,,,,,,2178002.40640259,5493.56774923226
125,AE-39,125,125,,2178133,525155,562053,0,0,519238,193521,378166,1087208,1090925,24.1103275144355,25.8043471174625,0,0,23.8386728450467,8.88471916085932,17.361933362196,49.9146746318981,50.0853253681019,,525155,562053,2178133,378166,940219,24.1103275144355,25.8043471174625,43.1662804796585,17.361933362196,,57531,93486,467624,561110,525155,-35955,-6.40783447095935,25.7610531588291,24.1103275144355,-1.6507256443936,,,,,,,,,,,,,,,2178001.95584106,5493.56718098409
126,O-53,126,126,,2178136,508801,806349,0,0,396516,221456,245014,1315150,862986,23.3594688302292,37.0201401565375,0,0,18.2043729133534,10.1672255543272,11.2487925455527,60.3796089867667,39.6203910132333,,508801,806349,2178136,245014,1051363,23.3594688302292,37.0201401565375,48.2689327020902,11.2487925455527,,66694,76900,442107,519007,508801,-10206,-1.96644746602647,23.828034613082,23.3594688302292,-0.468565782852799,,,,,,,,,,,,,,,2178001.43553162,5493.56652481227
127,R-41,127,127,,2178134,679573,897177,795,0,208564,199447,192578,1577545,600589,31.1997792605965,41.1901655270061,0.036499131825682,0,9.57535211332269,9.15678282419723,8.8414211430518,72.4264439194283,27.5735560805717,,679573,897177,2178134,193373,1090550,31.1997792605965,41.1901655270061,50.0680858018836,8.87792027487749,,52308,141892,627265,769157,679573,-89584,-11.6470369508436,35.3126575316303,31.1997792605965,-4.1128782710338,,,,,,,,,,,,,,,2178002.40641785,5493.56774922442
129,X-47,129,129,,2178132,58284,206924,0,663976,417743,113954,717251,929184,1248948,2.67587088385828,9.5000670299137,0,30.4837356046374,19.1789570145427,5.23173067564317,32.9296387914047,42.6596735184093,57.3403264815906,,58284,206924,1514156,717251,924175,3.84927312641498,13.665963084385,61.0356528653587,47.3696897809737,,7470,8303,50814,59117,58284,-833,-1.40907014902651,3.90428727290979,3.84927312641498,-0.05501414649481,,,,,,,,,,,,,,,2178001.69572449,5493.5668529162
131,P-38,131,131,,2178134,1041300,628177,0,0,259067,200986,48604,1669477,508657,47.806976062997,28.8401448212093,0,0,11.8939881568352,9.22743963410883,2.23145132484962,76.6471208842064,23.3528791157936,,1041300,628177,2178134,48604,676781,47.806976062997,28.8401448212093,31.071596146059,2.23145132484962,,86135,127789,955165,1082954,1041300,-41654,-3.84633142312601,49.7193469272322,47.806976062997,-1.9123708642352,,,,,,,,,,,,,,,2178001.95585632,5493.56718100015
132,AH-28,132,132,,2178133,12140,19971,0,2136570,7774,0,1678,2168681,9452,0.557358067666208,0.916886158926016,0,98.0918061477421,0.356911171172743,0,0.0770384544929075,99.5660503743344,0.43394962566565,,12140,19971,41563,1678,21649,29.2086711738806,48.049948271299,52.0871929360248,4.03724466472584,,1453,941,10687,11628,12140,512,4.4031647746818,27.9768062940596,29.2086711738806,1.231864879821,,,,,,,,,,,,,,,2178001.8861084,5493.56709305889
134,AJ-15,134,134,,2178134,760149,609811,0,0,416552,221680,169942,1369960,808174,34.8990925259878,27.9969460097496,0,0,19.1242595726434,10.17751892216,7.80218296945918,62.8960385357375,37.1039614642625,,760149,609811,2178134,169942,779753,34.8990925259878,27.9969460097496,35.7991289792088,7.80218296945918,,94617,74114,665532,739646,760149,20503,2.77200174137358,33.9577822117464,34.8990925259878,0.941310314241399,,,,,,,,,,,,,,,2178001.69567871,5493.56685290496
135,W-1,135,135,,552578,141420,178963,0,0,121959,73417,36819,320383,232195,25.5927669939809,32.3869209414779,0,0,22.0709112559675,13.286269087803,6.66313172077064,57.9796879354589,42.0203120645411,,141420,178963,552578,36819,215782,25.5927669939809,32.3869209414779,39.0500526622486,6.66313172077064,,15790,24164,125630,149794,141420,-8374,-5.59034407252627,27.1082091578022,25.5927669939809,-1.5154421638213,,,,,,,,,,,,,,,552164.073394775,3446.45678565236
137,AD-20,137,137,,2178133,311688,943953,0,81705,189519,161961,489307,1337346,840787,14.3098699666182,43.3377117008006,0,3.751148345854,8.7009838242201,7.43577182844206,22.464514334065,61.3987300132728,38.6012699867272,,311688,943953,2096428,489307,1433260,14.8675747509573,45.0267311827547,68.3667648018439,23.3400336190892,,38760,40299,272928,313227,311688,-1539,-0.491336953710887,14.9409853331476,14.8675747509573,-0.0734105821903004,,,,,,,,,,,,,,,2178001.88616943,5493.56709306924
138,X-31,138,138,,2178131,248448,74932,0,0,862011,717355,275385,323380,1854751,11.4064764699644,3.44019712312988,0,0,39.5757188158104,32.9344286454763,12.643178945619,14.8466735930943,85.1533264069057,,248448,74932,2178131,275385,350317,11.4064764699644,3.44019712312988,16.0833760687489,12.643178945619,,23016,69985,225432,295417,248448,-46969,-15.8992204240108,13.5628665126202,11.4064764699644,-2.1563900426558,,,,,,,,,,,,,,,2178002.14630127,5493.56742116488
140,AE-8,140,140,,2178135,806375,873861,56530,0,287493,138103,15773,1736766,441369,37.0213508345442,40.1196895509232,2.59533959098036,0,13.1990441363827,6.34042426204069,0.724151625128837,79.7363799764477,20.2636200235523,,806375,873861,2178135,72303,946164,37.0213508345442,40.1196895509232,43.4391807670323,3.31949121610919,,76496,84759,729879,814638,806375,-8263,-1.0143155610222,37.4007120770751,37.0213508345442,-0.379361242530898,,,,,,,,,,,,,,,2178002.40640259,5493.56774923845
141,R-9,141,141,,2177218,604275,838774,0,0,371594,227588,134987,1443049,734169,27.7544554564587,38.5250351595476,0,0,17.0673768083857,10.4531562755774,6.19997630003059,66.2794906160063,33.7205093839937,,604275,838774,2177218,134987,973761,27.7544554564587,38.5250351595476,44.7250114595782,6.19997630003059,,72273,78806,532002,610808,604275,-6533,-1.06956686880329,28.0545172784719,27.7544554564587,-0.300061822013198,,,,,,,,,,,,,,,2178002.40640259,5493.56774923175
144,AF-6,144,144,,2178133,887485,672398,0,0,376974,185070,56206,1559883,618250,40.7452162012145,30.8703830298701,0,0,17.3072075947612,8.49672632479284,2.58046684936136,71.6155992310846,28.3844007689154,,887485,672398,2178133,56206,728604,40.7452162012145,30.8703830298701,33.4508498792314,2.58046684936136,,68874,106645,818611,925256,887485,-37771,-4.08222156894957,42.4793160013645,40.7452162012145,-1.73409980015001,,,,,,,,,,,,,,,2178001.43557739,5493.56652480936
145,X-36,145,145,,2178133,36100,54981,0,0,525255,294508,1267289,91081,2087052,1.65738272180808,2.52422602292881,0,0,24.1149186023076,13.5211210702009,58.1823515827546,4.18160874473689,95.8183912552631,,36100,54981,2178133,1267289,1322270,1.65738272180808,2.52422602292881,60.7065776056834,58.1823515827546,,5037,5649,31063,36712,36100,-612,-1.66702985399869,1.68548017958499,1.65738272180808,-0.02809745777691,,,,,,,,,,,,,,,2178001.69572449,5493.56685289889
147,AF-40,147,147,,2178132,475232,607494,0,0,521543,232951,340912,1082726,1095406,21.8183287330612,27.8905961622161,0,0,23.9445084136315,10.6949900189704,15.6515766721209,49.7089248952772,50.2910751047228,,475232,607494,2178132,340912,948406,21.8183287330612,27.8905961622161,43.5421728343369,15.6515766721209,,70801,61365,404431,465796,475232,9436,2.02577952580099,21.3851134825621,21.8183287330612,0.433215250499099,,,,,,,,,,,,,,,2178001.43551636,5493.56652479955
148,Y-13,148,148,,2178133,659001,651309,271,169179,379645,255716,63012,1479760,698373,30.2553149876523,29.9021685085346,0.0124418481332407,7.76715655104624,17.4298355518235,11.7401462628774,2.89293628993271,67.9370818953664,32.0629181046336,,659001,651309,2008954,63283,714592,32.8031901178424,32.4203042976594,35.5703515361726,3.15004723851318,,77561,87773,581440,669213,659001,-10212,-1.52597155165844,33.3115143502539,32.8031901178424,-0.508324232411503,,,,,,,,,,,,,,,2178001.95584106,5493.56718096209
150,R-48,150,150,,2178133,663233,646342,6966,0,437369,190045,234178,1316541,861592,30.4496098263972,29.6741291739302,0.319815181166623,0,20.0799951150825,8.72513294642705,10.7513177569965,60.443554181494,39.556445818506,,663233,646342,2178133,241144,887486,30.4496098263972,29.6741291739302,40.7452621120932,11.0711329381631,,64455,56812,598778,655590,663233,7643,1.16582010097775,30.0987129803368,30.4496098263972,0.350896846060401,,,,,,,,,,,,,,,2178002.40641785,5493.56774925383
153,P-54,153,153,,2169896,706308,776249,0,0,358744,177220,151375,1482557,687339,32.5503157755026,35.7735578110656,0,0,16.5327739209621,8.16721170046859,6.97614079200109,68.3238735865682,31.6761264134318,,706308,776249,2169896,151375,927624,32.5503157755026,35.7735578110656,42.7496986030667,6.97614079200109,,67700,69907,638608,708515,706308,-2207,-0.311496580876905,32.652025719205,32.5503157755026,-0.101709943702403,,,,,,,,,,,,,,,2169764.63381958,5455.65992425369
154,AD-49,154,154,,2178134,130550,653609,0,0,272743,227638,893594,784159,1393975,5.99366246521105,30.00774975277,0,0,12.5218650459522,10.4510558119932,41.0256669240735,36.0014122179811,63.9985877820189,,130550,653609,2178134,893594,1547203,5.99366246521105,30.00774975277,71.0334166768436,41.0256669240735,,16893,9852,113657,123509,130550,7041,5.70079913204706,5.67040411655114,5.99366246521105,0.32325834865991,,,,,,,,,,,,,,,2178001.43551636,5493.56652481116
156,W-6,156,156,,2178133,472634,802678,12246,0,476948,105717,307910,1287558,890575,21.699042253159,36.8516523095697,0.562224620810575,0,21.897101783959,4.85356036568933,14.1364186668124,59.1129191835393,40.8870808164607,,472634,802678,2178133,320156,1122834,21.699042253159,36.8516523095697,51.5502955971926,14.6986432876229,,50470,51532,422164,473696,472634,-1062,-0.22419442004999,21.7477996063601,21.699042253159,-0.0487573532011005,,,,,,,,,,,,,,,2178002.14630127,5493.56742117717
157,N-9,157,157,,2177218,325889,494282,130899,749034,205209,118096,153809,1700104,477114,14.9681382387983,22.7024579072927,6.0122137516776,34.403261409744,9.42528492782992,5.42416974322277,7.06447402143469,78.0860713075126,21.9139286924874,,325889,494282,1428184,284708,778990,22.8184183550579,34.6091259949698,54.5440923578475,19.9349663628776,,47178,34656,278711,313367,325889,12522,3.99595362625931,21.9416405729234,22.8184183550579,0.8767777821345,,,,,,,,,,,,,,,2178002.40643311,5493.56774924756
158,N-14,158,158,,2178134,615780,716273,778,0,487151,287664,70488,1332831,845303,28.2709879190169,32.8847077360713,0.0357186472457617,0,22.3655202113369,13.2069009528339,3.23616453349518,61.191414302334,38.808585697666,,615780,716273,2178134,71266,787539,28.2709879190169,32.8847077360713,36.1565909168123,3.27188318074095,,92311,74855,523469,598324,615780,17456,2.91748283538685,27.4695679880118,28.2709879190169,0.8014199310051,,,,,,,,,,,,,,,2178002.40637207,5493.5677492384
159,AG-31,159,159,,2178134,213691,179025,0,1556908,97729,80744,50037,1949624,228510,9.81073708045511,8.2191912894248,0,71.4789815502627,4.48682220653091,3.7070262894753,2.29724158385113,89.5089099201427,10.4910900798573,,213691,179025,621226,50037,229062,34.398270516688,28.8180146999643,36.8725713347477,8.05455663478348,,24960,20912,188731,209643,213691,4048,1.93090158030557,33.7466558064215,34.398270516688,0.6516147102665,,,,,,,,,,,,,,,2178002.40643311,5493.56774923607
