OBJECTID,GB_KEY,GSI_KEY,PROJECT NAME,DEPARTMENT,PURPOSE,FUNDER,INSTALL YEAR,SEWER CLASSIFICATION CODE,CSO BASIN KEY,CSO BASIN NAME,CREEK WATERSHED KEY,CREEK WATERSHED NAME,SOURCE TYPE,SOURCE ID,BEST MANAGED PRACTICE,NUMBER OF BMPS,INFILTRATION SQ FT,IMPERVIOUS MANAGED SQ FT,AVG ANNUAL RUNOFF VOL MANAGED CB FT,AVG ANNUAL RUNOFF VOL MANAGED GLN,GlobalID,x,y
393176,2929,740,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2856101720,RGN,,,1346,2770,20720,0cbb1263-a68d-4e91-85b6-3eaa48fcffc8,1256963.53193991,251129.202933192
393177,2930,741,RAINWISE,SPU,RW,SPU,2012,P,,Windermere,,,PIN,8926100250,RGN,,,1647,3390,25354,a2328daa-0741-4656-9226-3aaf3c972f8e,1286708.97606638,250162.614964217
393178,2931,742,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,6021500180,RGN,,,860,1770,13239,48ec0f7a-20b5-4ec5-88e4-58fc0ef762f1,1258778.20810178,255535.727929711
393179,2932,743,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2856100405,RGN,,,1597,3287,24584,319bd771-2210-4114-8087-ed52b4f2ff1b,1257098.44208406,250897.720116958
393180,2933,744,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,8132700055,RGN,,,1023,2105,15748,2371f8d9-7f60-49e0-a188-de0a9ecf1da0,1256208.56003514,254657.754936814
393181,2934,745,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518502060,CST,,,993,938,7019,a033f47b-f717-4a5e-a04e-3b136c1b86ee,1259498.02685452,250840.556852907
393182,2935,746,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7588700203,RGN,,,900,1852,13854,93486cc2-2981-4dbb-bbb2-ec9e4fe84ed0,1259835.18499885,255230.930937394
393183,2936,747,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,2767700085,CST,,,1966,1858,13897,f3ba74ad-b75d-492c-bc37-14cc2fe945d3,1257167.15683612,248147.006130144
393184,2937,748,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,0225039173,RGN,,,2200,4528,33866,7fd3d799-c8d9-4f92-9150-b4c61914c2d0,1256170.1440991,253132.526967257
393185,2938,749,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,2767601081,RGN,,,1524,3136,23460,27f6a983-683c-4677-8186-7f52bb11e33f,1259378.59043838,250036.739252076
393186,2939,750,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,1176000330,RGN,,,1825,1725,12900,2888675c-ebcb-4c63-b706-9954cb52b496,1254583.55900948,248884.153906897
393187,2940,751,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,1176000335,RGN,,,1099,2262,16918,82202da7-214b-4e0a-8595-85298adea1b1,1254533.63292943,248891.144050911
393188,2941,752,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,1175000735,RGN,,,1099,2262,16918,cb78f4c5-7c59-4daf-933e-a7a2ab5898b4,1255334.10275425,248221.94366622
393189,2942,753,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2872102055,RGN,,,783,1611,12053,92680d37-c464-4f63-ad9b-5ae83f71bfb7,1255300.43715422,251963.120886058
393190,2943,754,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,Facility Address,6566 Earl Ave NW,RGN,,,1857,3822,28586,352967cd-cb51-4ab0-9edc-4fc70fdcc6bf,1256499.29923543,250757.753524825
393191,2944,755,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518506365,CST,,,427,404,3018,be60f07f-7c87-476c-80bb-1ab257ac6e92,1258335.82314132,252812.285814926
393192,2945,756,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,2767603075,CRG,,,2308,4040,30217,b7e5fc5b-4f26-4f7f-a67e-269063b32504,1258476.99312547,249175.430899203
393193,2946,757,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,9212900945,CST,,,986,932,6970,f8e15a1f-5ed8-4323-bbe1-73f90ca3dcdb,1281399.83212493,254359.961848512
393194,2947,758,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518506615,RGN,,,1358,2795,20905,45859bc1-2c91-43a4-ab9e-663f4927d1d4,1258306.87402129,252176.649974272
393195,2948,759,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,7550800475,RGN,,,998,2054,15363,edb8bad5-7542-45f7-a686-cd1eb5aed378,1256007.46294694,250020.227124065
393196,2949,760,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2872102240,RGN,,,1841,3789,28340,dbfc8350-71a6-453d-8a50-a1eec97a266b,1255827.10013075,251963.870838061
393197,2950,761,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,1232000034,RGN,,,1190,2449,18319,c095f8c9-4da0-4da0-acbd-572f5391811b,1259018.43594202,254176.684984326
393198,2951,762,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,5364200295,RGN,,,1666,3429,25646,9fd16b96-bcb7-4344-bbb5-fd881da039f8,1284542.05715215,245621.437039554
393199,2952,763,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,1232001747,RGN,,,1260,2593,19396,7d3c4906-0ce5-4faf-91e7-c9abf6662c86,1259274.45706227,253301.71007143
393200,2953,764,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,1232001748,RGN,,,990,2037,15240,17d2663a-f552-4644-b81f-c71661ee03cf,1259278.37898229,253221.306039348
393201,2954,765,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,2767603380,RGN,,,974,2004,14994,c9db0412-3138-42b3-91e6-edc28a134c13,1259960.41008699,249004.599859029
393202,2955,766,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2872101640,RGN,,,1018,2095,15671,96c69c77-015a-4f43-80a9-aaa8c30a7acc,1255726.58294664,252102.548086196
393203,2956,767,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2872102165,RGN,,,977,2011,15040,902852d8-5310-486b-a588-d43fa4c58f34,1255632.48112255,251963.926966056
393204,2957,768,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2856102085,RGN,,,1385,2850,21320,73522994-6e41-44d0-9367-0fa958b5390f,1256569.29712351,251447.371893525
393205,2958,769,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,7550800350,RGN,,,1799,3702,27694,db2b53c9-b585-4f77-9c76-abc3c252ee19,1255856.23293078,249712.551859751
393206,2959,770,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,0430000190,RGN,,,580,1194,8928,0c3a2049-020d-4c15-b5f2-1a677dabe74e,1283033.29113461,251578.313909665
393207,2960,771,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2856102190,RGN,,,1451,2986,22336,99a49a7f-dabe-4a42-811e-006fa7715699,1256420.43094736,251262.034037337
393208,2961,772,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,2767600210,RGN,,,1464,3013,22537,e90eb500-0e19-4edb-b269-243c0a8cfd7f,1257819.00003679,250251.812596306
393209,2962,773,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,7550800505,CRG,,,936,1926,14409,bfb69c36-7f58-4b2b-b920-3b89ed079acf,1255697.40291461,249988.912884027
393210,2963,774,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,1232001845,RGN,,,998,2054,15363,11f292b4-c7b8-459c-b71d-584adb7a1701,1259394.5949824,253538.637047663
393211,2964,775,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,4242900075,RGN,,,1560,3210,24014,76bac1e6-a53d-44de-81eb-9255f6571cf9,1256804.62505975,250263.521908313
393212,2965,776,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2856102366,RGN,,,1372,2824,21120,b6fd54d6-3b94-4585-b51b-75723f37dd14,1256305.35216324,251253.741045326
393213,2966,777,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518506675,RGN,,,930,1914,14316,5b82213e-66eb-4e7d-81bc-86fcc0255d66,1258299.64406928,251878.133813962
393214,2967,778,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2856100660,RGN,,,1075,2212,16548,e9aeed9b-e1f4-48b0-8d1e-97e51a47bbeb,1256822.98102777,250878.157172948
393215,2968,779,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,6392000865,RGN,,,1397,2875,21505,836363d3-37e5-4a57-aded-feed5e72a1b1,1282081.54598163,253526.909111649
393216,2969,780,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518507190,CRG,,,5000,10290,76969,708d57cc-6cfa-42e1-bd89-676b51131a6e,1258178.79491715,250583.561972648
393217,2970,781,RAINWISE,SPU,RW,SPU,2013,P,,North Union Bay,,,PIN,2436700530,CRG,,,2215,3740,27978,e6382a41-3d96-4760-b10a-9d428addc4c9,1282390.17004596,245990.962863937
393218,2971,782,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,4449800020,RGN,,,1589,3270,24461,4aa6e616-1878-4a08-906f-b7d99ebde80d,1256378.92809932,255643.126009822
393219,2972,783,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518501490,RGN,,,992,2042,15271,6f71b36e-c190-4e87-acc5-ee5ca1808827,1259770.46397479,251537.794933617
393220,2973,784,RAINWISE,SPU,RW,SPU,2012,C,,Delridge,,,PIN,7972602650,RGN,,,1197,2463,18426,5b064a39-5a9e-4333-a737-b8768f3ac992,1264781.90013991,196354.659901112
393221,2974,785,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,2767602332,RGN,,,1292,2659,19889,7db965de-56a1-4bda-9cc8-80f53de766ce,1259593.91645461,249566.482291594
393222,2975,786,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,3179102105,RGN,,,646,1329,9944,a3deb0ae-3cb8-4f1f-afa5-9362cd8025bf,1284225.32486384,249789.305971831
393223,2976,787,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,7550800355,CST,,,1380,1304,9755,50d9872d-a39c-4309-9912-937a9e2a5b06,1255793.09296271,249735.445875779
393224,2977,788,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518503770,RGN,,,1875,3859,28863,5a173ddb-82f4-4453-b6ca-cc3e9668e79b,1258951.37110995,250750.990068808
393225,2978,789,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2856100280,RGN,,,857,1764,13193,a39731e3-6751-4ffe-9f40-73b0dac8e902,1257220.93693218,250528.186100587
393226,2979,790,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2767600085,RGN,,,1520,3128,23399,89a1bd55-a678-4a86-824f-60cc16c9fa22,1257218.74992418,250293.390644342
393227,2980,791,RAINWISE,SPU,RW,SPU,2012,P,,Ballard,,,PIN,7550801120,RGN,,,478,984,7358,76949886-84ae-490d-83bb-6f70ccd3dd05,1255123.31088203,249457.988083482
393228,2982,792,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,3820700100,CST,,,636,601,4496,a4c27494-ae88-4435-9437-5647b10672ce,1282240.60998181,250410.170868456
393229,2981,792,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,3820700100,RGN,,,754,1552,11607,550e6796-27d8-43ef-907d-821154b6faa5,1282240.60998181,250410.170868456
393230,2983,793,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,2436700155,CRG,,,1465,3015,22552,cf460714-382e-4cfa-baf6-3a5f13b46877,1281947.3900775,246526.802032486
393231,2984,794,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,5364200495,RGN,,,1682,3462,25892,2016d695-bfbf-4fe2-8bbe-d0bd5b6f8460,1284898.07187252,245707.187823653
393232,2985,795,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518507340,CRG,,,1716,3532,26416,29323a4a-7043-44b9-9478-3e3cdd70b4a6,1257895.13405287,250660.305908725
393233,2986,796,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,9212900270,RGN,,,1084,2231,16687,56f68fe6-af42-4115-a010-59f65c65d316,1281228.26687676,255102.305849269
393234,2987,797,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518508540,CRG,,,1368,2073,15506,14b68254-568d-401e-968e-38863fe265b5,1257795.73398876,252185.06987828
393235,2988,798,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,0546000705,CRG,,,1740,3581,26785,e4a00013-8c8a-4601-94ef-f56c9cd63117,1259706.73507872,254878.076025039
393236,2989,799,RAINWISE,SPU,RW,SPU,2012,C,,Delridge,,,PIN,7972602645,RGN,,,2151,4427,33112,ca3fee16-c413-4abf-ae31-97fe6dc89c12,1264694.42986783,196357.809853107
393237,2990,800,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,5683500085,CST,,,615,581,4347,d0cf23db-d3ca-4f2f-ae8f-107c265eb3b7,1282371.51193394,251532.048885614
393238,2991,801,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,9164100060,CRG,,,1339,2756,20612,d909e806-ccb9-471d-b4bf-28a554c84de1,1257393.48253235,253009.806135118
393239,2992,802,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,3727800030,CRG,,,1468,3021,22598,1f355a7b-e435-4fbc-aace-037d25fafe29,1255852.28413078,253453.298999578
393240,2993,803,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,8927600005,RGN,,,1507,3101,23199,b9147941-9081-4d10-b2dd-069f5e573eaf,1284250.37107186,250791.104820848
393241,2994,804,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518508070,CRG,,,1393,2867,21444,ce2a9b4a-b9d0-4ce2-b922-100493cb47d4,1257939.48797292,252690.388086796
393242,2995,805,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,1205000210,CST,,,1448,1368,10235,23195be9-f76f-4910-aa34-220fe70ca85b,1255223.47798613,253329.631927446
393243,2996,806,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,6392001735,RGN,,,1537,3163,23660,e5f1fb0b-a523-4a6d-9d81-3772395066de,1282732.6050543,253680.117111817
393244,2997,807,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,7518501875,RGN,,,1497,3081,23045,d3c226b4-c1ba-4f9f-9bd1-2560ec7aee28,1259755.76586278,250455.953908503
393245,2998,808,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,1232000015,CRG,,,1440,2964,22167,c748141a-952e-470f-895a-d3041a7c52c8,1259026.60291803,254270.475832418
393246,2999,809,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2856102355,CRG,,,1335,2747,20551,887849e8-7572-4587-af0c-b76ce34e7437,1256304.56509124,251290.430965364
393247,3000,810,RAINWISE,SPU,RW,SPU,2012,P,,North Union Bay,,,PIN,7974700117,CST,,,2436,2302,17219,cd13ea0f-c450-476d-887d-86054892b12b,1283406.83007899,249038.633907065
393248,3001,811,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,2856102200,CRG,,,2567,4449,33280,97ae564c-dd8e-409f-8dda-ab196f6e9c1c,1256441.05494738,251196.484917268
393249,3002,812,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2872102175,RGN,,,1172,2412,18042,338f43cd-5d2b-49e4-afbd-db8793874b4e,1255681.2851546,251966.180918053
393250,3003,813,RAINWISE,SPU,RW,SPU,2013,P,,Ballard,,,PIN,2767601120,RGN,,,1418,2918,21828,89a44362-ddf8-4871-8668-eaa5f0be4ea1,1259516.80304652,249959.253171995
393251,3004,814,RAINWISE,SPU,RW,SPU,2012,C,,Ballard,,,PIN,2856100150,RGN,,,879,1809,13531,f95cc981-6fce-460a-bd20-fa8d9b072e35,1257342.5459563,250873.333044931
393252,3005,815,RAINWISE,SPU,RW,SPU,2013,P,,North Union Bay,,,PIN,9212900240,RGN,,,895,1842,13777,d778690a-e86e-44f8-adaa-19331c10afcd,1280858.89094038,255111.886905283
393253,3006,816,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,2872101035,CST,,,1325,2727,20397,47da34ad-8edb-4e32-8b9e-01141439a57a,1255176.57091409,252488.921974584
393254,3007,817,RAINWISE,SPU,RW,SPU,2013,P,,Ballard,,,PIN,7550800150,RGN,,,1288,2651,19827,a68fd55b-ab2e-4869-b6a0-88e7fe02e2de,1255688.51216261,249575.079027608
393255,3008,818,RAINWISE,SPU,RW,SPU,2013,P,,North Union Bay,,,PIN,6844702070,CRG,,,1954,3267,24435,73bc1380-f3a4-4fd5-bfa7-710a97deebf5,1282708.15398228,255207.486073375
393256,3009,819,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,7698620000,CRG,,,1792,2970,22216,c6b835d0-4595-4d73-a168-00c6e06c80ca,1258862.96707787,252987.855031103
393257,3010,820,RAINWISE,SPU,RW,SPU,2013,P,,Ballard,,,PIN,7550800340,RGN,,,926,1906,14255,a6a603d9-ee15-4dd6-a2cc-bed602247512,1255944.47491486,249715.293043748
393258,3011,821,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,7518504980,RGN,,,1716,3532,26416,e86ca303-7612-4783-9cbc-6a72749b82ea,1258831.94192582,251327.732021406
393259,3012,822,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,1232000080,RGN,,,824,1696,12685,427ae6c0-2cc0-4155-8e1c-6485ca0fae7d,1259030.16592602,253956.790136099
393260,3013,823,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,7588700243,RGN,,,1130,2326,17395,97e082f9-d606-4388-8d58-c307ce56094e,1259850.16298287,255405.639929578
393261,3014,824,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,6021503340,RGN,,,941,1935,14470,ce6e9be2-2e9d-47f4-97bc-787d779bbdf3,1257403.87485236,254004.630904138
393262,3015,825,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,0546000965,CRG,,,1100,2264,16933,d1f01cba-b96f-448c-ae9a-753c9fff5ceb,1259033.93392603,254576.585144728
393263,3016,826,RAINWISE,SPU,RW,SPU,2013,P,,North Union Bay,,,PIN,8819900870,RGN,,,1272,2616,19566,370ca56c-ff98-488f-a392-0ee95485e33b,1282107.16210966,248393.460018396
393264,3017,827,RAINWISE,SPU,RW,SPU,2013,C,,Delridge,,,PIN,3298700317,CRG,,,981,2019,15105,ab988fe3-a4aa-4aa5-82d0-3e701dff5879,1265349.17982051,194208.079866916
393265,3018,828,RAINWISE,SPU,RW,SPU,2013,P,,Delridge,,,PIN,3004800111,RGN,,,1778,3659,27370,fed48dc9-eed3-480a-ba24-4e92cb387a95,1263165.78001027,191857.359864503
393266,3019,829,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,7518504290,RGN,,,1108,2280,17056,88e369a6-e21a-4ab3-967a-b2460714f137,1258978.24406998,252431.706870526
393267,3020,830,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,8132700045,RGN,,,1027,2114,15809,20e1d6e9-bf69-498b-8386-a7761b2d6392,1256215.73289914,254701.960888863
393268,3021,831,RAINWISE,SPU,RW,SPU,2013,P,,North Union Bay,,,PIN,0431500085,RGN,,,1286,2647,19796,427122ff-a264-46a0-a071-f1bf406a29d6,1284018.04211162,252296.304886401
393269,3022,832,RAINWISE,SPU,RW,SPU,2013,C,,Delridge,,,PIN,2113700525,RGN,,,1616,3326,24876,bb8f3292-6a19-4fa2-bb26-021d69673faf,1264708.89009185,197130.999869898
393270,3023,833,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,2872101860,RGN,,,1510,3108,23245,dab00371-cabc-4cb3-9cce-a264e23edc63,1255129.66384204,252230.182006329
393271,3024,834,RAINWISE,SPU,RW,SPU,2013,P,,Ballard,,,PIN,4242900185,CRG,,,1717,3534,26431,2c5a0852-763f-4485-88c5-b686a6c175ce,1256548.93008348,250123.734132171
393272,3025,835,RAINWISE,SPU,RW,SPU,2013,P,,Ballard,,,PIN,7550800700,RGN,,,1090,2243,16779,42a4b4c3-0dc4-4bdc-9be3-6e9a62484903,1255178.90589009,250255.966132298
393273,3026,836,RAINWISE,SPU,RW,SPU,2013,P,,Windermere,,,PIN,0714000005,RGN,,,1534,3157,23614,03ee7086-d7b9-4897-bddc-a962fdb1093e,1287596.26886728,248382.794034392
393274,3027,837,RAINWISE,SPU,RW,SPU,2013,P,,North Union Bay,,,PIN,6392001736,RGN,,,1175,2418,18088,14c4e14b-464d-4acb-a48a-d3dd498eee86,1282718.82489429,253613.76389575
393275,3028,838,RAINWISE,SPU,RW,SPU,2013,P,,Windermere,,,PIN,1125049098,RGN,,,926,1906,14255,ff63951b-8576-4751-8d7d-135c4991a15c,1287525.16992322,248372.405938372
393276,3030,839,RAINWISE,SPU,RW,SPU,2013,P,,Ballard,,,PIN,1175000082,RGN,,,1490,0,0,ead52b99-2b1b-42eb-9882-4d8376d68e2e,1255403.68790631,248974.826995
393277,3029,839,RAINWISE,SPU,RW,SPU,2013,P,,Ballard,,,PIN,1175000082,RGN,,,1490,3066,22937,10696c2f-8737-4b72-8a78-54b64e153d25,1255403.68790631,248974.826995
393278,3031,840,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,6021502960,RGN,,,1259,2591,19381,43664187-fcd1-47df-9e73-f6e299cf1b86,1258096.03690107,253850.281143993
393279,3032,841,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,2856100585,RGN,,,1456,2996,22413,6af1f632-7d58-4201-a32a-1f29b3408452,1256954.79606791,250951.165877014
393280,3033,842,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,8082400160,CST,,,1320,1247,9331,d610604b-0739-4174-84bb-d9a35bf43ce6,1254688.99708958,252900.575031012
393281,3034,843,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,6021502300,RGN,,,931,1916,14332,a7f14ed3-44ac-4c5f-9a18-69e3073546c9,1258887.91818188,254168.242104307
393282,3035,844,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,1232000130,CST,,,831,785,5870,463e2813-f6b2-4751-a841-71c3c212b89c,1259145.82909414,253817.52991195
393283,3036,845,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,7518508914,CRG,,,4029,6060,45332,ca538c22-aa0e-44d6-bc94-653f08c5e478,1257758.15005273,250835.975156903
393284,3037,846,RAINWISE,SPU,RW,SPU,2013,P,,North Union Bay,,,PIN,0445000030,RGN,,,1346,2770,20720,9601d84b-ac09-4b1e-b7a2-790854a9a05d,1282634.16396619,255072.578873232
393285,3038,847,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,7518507550,RGN,,,1201,2470,18473,b0925131-3cb5-446d-b04d-1b792f80aef4,1257900.66390887,251178.004021242
393286,3039,848,RAINWISE,SPU,RW,SPU,2013,P,,North Union Bay,,,PIN,3182600035,CST,,,1033,976,7302,f147e2e4-f62c-41cc-92af-1721d18c5a29,1283645.79807924,248608.953010619
393287,3040,849,RAINWISE,SPU,RW,SPU,2013,P,,North Union Bay,,,PIN,8926600035,RGN,,,1195,2459,18396,bcd99586-3bcb-4380-b497-b53fdccc40a8,1285140.40108877,252162.648054257
393288,3041,850,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,7518508210,RGN,,,1296,2667,19950,6d31fa55-6e52-4dc1-a0e2-b2d771f0cd13,1257671.76707664,252752.610102862
393289,3042,851,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,9164100265,RGN,,,1313,2702,20212,a79efe52-f39d-43c9-bad4-6e1338dddd31,1257003.25590795,253007.274935126
393290,3043,852,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,0546000665,RGN,,,960,1976,14778,92f21b94-83b3-4392-9ce7-6223f9df6841,1259699.83811872,254588.584120736
393291,3044,853,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,2856100440,RGN,,,864,1778,13300,89e24447-f825-4966-b5df-2c06d1cf7014,1257091.06909205,250732.976052791
393292,3045,854,RAINWISE,SPU,RW,SPU,2013,P,,North Union Bay,,,PIN,2539320000,RGN,,,1886,3881,29033,fffaf726-8d23-4886-acdb-9f5e19a99ec4,1282644.61510222,247167.262001142
393293,3046,855,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,4443801310,CRG,,,1676,3449,25800,1517f60a-11f4-41a2-9c48-4dfc701a4c3b,1256869.13808382,253482.859959602
393294,3047,856,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,7518505720,RGN,,,1239,2550,19073,595f5e57-e21e-4559-badc-ea209cc16d52,1258445.42890143,251659.029941738
393295,3048,857,RAINWISE,SPU,RW,SPU,2013,P,,Windermere,,,PIN,7974700070,RGN,,,1842,3791,28355,316cceb5-1660-4064-a994-96850855b68b,1283419.778879,249802.758067846
393296,3049,858,RAINWISE,SPU,RW,SPU,2013,P,,Windermere,,,PIN,6079500205,RGN,,,770,1585,11853,04533b95-b34f-4769-a5a2-a722f195f1d4,1283932.48095953,247627.888049617
393297,3050,859,RAINWISE,SPU,RW,SPU,2013,P,,Ballard,,,PIN,2767601865,RGN,,,1493,3073,22983,058eb1c4-1a3b-408c-ba84-802ec83c2cdd,1258491.98883748,249709.414067745
393298,3051,860,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,1254200035,RGN,,,1491,3068,22952,e3b773be-752a-4421-ba9a-108366f041bc,1257495.63914046,252192.521974295
393299,3052,861,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,7518506865,RGN,,,1617,3328,24892,df5aec59-46a4-4e34-924f-86c06be2c5e1,1258299.97411728,251568.823093653
393300,3053,862,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,9164100040,RGN,,,1141,2348,17564,91bf215b-552a-42dd-90d3-c9b64a4ddd21,1257380.33488435,252752.871926859
393301,3054,863,RAINWISE,SPU,RW,SPU,2013,C,,Delridge,,,PIN,3298700321,RGN,,,2039,4194,31373,616b2857-9cd3-4439-9e07-e7ca3bbe78de,1265343.06014049,194113.430138811
393302,3055,864,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,2767600255,RGN,,,1575,3239,24230,e240abb3-1fa3-40b1-8bbb-125e017ac744,1258513.2279415,250375.197876424
393303,3056,865,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,7588700282,RGN,,,474,975,7297,a2a4bb1d-fb04-4d92-b3ed-b7f926f71f2d,1259970.78410299,255493.275897667
393304,3057,866,RAINWISE,SPU,RW,SPU,2013,C,,Ballard,,,PIN,4443800495,RGN,,,1241,2554,19104,80cab088-4e03-437b-a5ad-dfdece58422d,1256599.74198754,253122.73599124
393305,3058,867,RAINWISE,SPU,RW,SPU,2013,C,,North Union Bay,,,PIN,8601920000,RGN,,,1036,2132,15948,8a4a9632-85a2-4929-b8bb-acd0859f608a,1280364.69900388,255123.866873294
